1976/04/08 17:30:00    0.00  -1.2268550E-06  3.3475990E-06
1976/04/08 17:45:00    0.00  -1.5462459E-06  3.1855654E-06
1976/04/08 18:00:00    0.00  -1.8417649E-06  2.9741470E-06
1976/04/08 18:15:00    0.00  -2.1088549E-06  2.7165918E-06
1976/04/08 18:30:00    0.00  -2.3434061E-06  2.4168191E-06
1976/04/08 18:45:00    0.00  -2.5417289E-06  2.0795110E-06
1976/04/08 19:00:00    0.00  -2.7007616E-06  1.7098407E-06
1976/04/08 19:15:00    0.00  -2.8180318E-06  1.3134867E-06
1976/04/08 19:30:00    0.00  -2.8916895E-06  8.9661472E-07
1976/04/08 19:45:00    0.00  -2.9205821E-06  4.6563937E-07
1976/04/08 20:00:00    0.00  -2.9042337E-06  2.7193567E-08
1976/04/08 20:15:00    0.00  -2.8428742E-06 -4.1189043E-07
1976/04/08 20:30:00    0.00  -2.7374126E-06 -8.4488306E-07
1976/04/08 20:45:00    0.00  -2.5894749E-06 -1.2650065E-06
1976/04/08 21:00:00    0.00  -2.4013202E-06 -1.6657795E-06
1976/04/08 21:15:00    0.00  -2.1757967E-06 -2.0410371E-06
1976/04/08 21:30:00    0.00  -1.9164177E-06 -2.3848800E-06
1976/04/08 21:45:00    0.00  -1.6271598E-06 -2.6919915E-06
1976/04/08 22:00:00    0.00  -1.3124322E-06 -2.9576224E-06
1976/04/08 22:15:00    0.00  -9.7715076E-07 -3.1775789E-06
1976/04/08 22:30:00    0.00  -6.2646217E-07 -3.3484423E-06
1976/04/08 22:45:00    0.00  -2.6575924E-07 -3.4675322E-06
1976/04/08 23:00:00    0.00   9.9337768E-08 -3.5329467E-06
1976/04/08 23:15:00    0.00   4.6320196E-07 -3.5436326E-06
1976/04/08 23:30:00    0.00   8.2021973E-07 -3.4993714E-06
1976/04/08 23:45:00    0.00   1.1648124E-06 -3.4008021E-06
1976/04/09 00:00:00    0.00   1.4916541E-06 -3.2493983E-06
1976/04/09 00:15:00    0.00   1.7956885E-06 -3.0474300E-06
1976/04/09 00:30:00    0.00   2.0721291E-06 -2.7980245E-06
1976/04/09 00:45:00    0.00   2.3167031E-06 -2.5049603E-06
1976/04/09 01:00:00    0.00   2.5255943E-06 -2.1727069E-06
1976/04/09 01:15:00    0.00   2.6954961E-06 -1.8064418E-06
1976/04/09 01:30:00    0.00   2.8237541E-06 -1.4117516E-06
1976/04/09 01:45:00    0.00   2.9083333E-06 -9.9469275E-07
1976/04/09 02:00:00    0.00   2.9478638E-06 -5.6177595E-07
1976/04/09 02:15:00    0.00   2.9416897E-06 -1.1966748E-07
1976/04/09 02:30:00    0.00   2.8898373E-06  3.2485235E-07
1976/04/09 02:45:00    0.00   2.7930698E-06  7.6480814E-07
1976/04/09 03:00:00    0.00   2.6528271E-06  1.1934122E-06
1976/04/09 03:15:00    0.00   2.4712147E-06  1.6040293E-06
1976/04/09 03:30:00    0.00   2.2510183E-06  1.9902197E-06
1976/04/09 03:45:00    0.00   1.9955642E-06  2.3460134E-06
1976/04/09 04:00:00    0.00   1.7088269E-06  2.6657922E-06
1976/04/09 04:15:00    0.00   1.3951678E-06  2.9445878E-06
